%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1782457862219162702,294,1782457862219162702,steamvr_world,1.4245351552963257,0.7366361618041992,0.5694747567176819,0.4335650264278727,0.5600950502098332,-0.49426214424571285,0.5040038049009875
1782457862252487421,295,1782457862252487421,steamvr_world,1.4245351552963257,0.7366361618041992,0.5694747567176819,0.4335650264278727,0.5600950502098332,-0.49426214424571285,0.5040038049009875
1782457862285820245,296,1782457862285820245,steamvr_world,1.4245351552963257,0.7366361618041992,0.5694747567176819,0.4335650264278727,0.5600950502098332,-0.49426214424571285,0.5040038049009875
1782457862319159269,297,1782457862319159269,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862352493524,298,1782457862352493524,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862385826587,299,1782457862385826587,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862419154644,300,1782457862419154644,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862452477455,301,1782457862452477455,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862485814332,302,1782457862485814332,steamvr_world,1.4034020900726318,0.7434365153312683,0.5750948786735535,0.42904738579511287,0.5640020909871023,-0.4956874944049973,0.5021094402568544
1782457862519148826,303,1782457862519148826,steamvr_world,1.37442946434021,0.7469533681869507,0.580096960067749,0.42479647291892275,0.5720690072104831,-0.49013361573335196,0.5020498444507336
1782457862552489042,304,1782457862552489042,steamvr_world,1.37442946434021,0.7469533681869507,0.580096960067749,0.42479647291892275,0.5720690072104831,-0.49013361573335196,0.5020498444507336
1782457862585819959,305,1782457862585819959,steamvr_world,1.37442946434021,0.7469533681869507,0.580096960067749,0.42479647291892275,0.5720690072104831,-0.49013361573335196,0.5020498444507336
1782457862619155406,306,1782457862619155406,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862652481794,307,1782457862652481794,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862685806989,308,1782457862685806989,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862719150781,309,1782457862719150781,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862752472400,310,1782457862752472400,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862785814046,311,1782457862785814046,steamvr_world,1.36738920211792,0.7470933198928833,0.5812227725982666,0.42395397204333196,0.5730013719207776,-0.4898179673425077,0.502006789031824
1782457862819157361,312,1782457862819157361,steamvr_world,1.3390320539474487,0.7481474876403809,0.5851128101348877,0.4221660975070269,0.5725397831564688,-0.49678204877777093,0.4971735902388537
1782457862852483987,313,1782457862852483987,steamvr_world,1.3390320539474487,0.7481474876403809,0.5851128101348877,0.4221660975070269,0.5725397831564688,-0.49678204877777093,0.4971735902388537
1782457862885829448,314,1782457862885829448,steamvr_world,1.3390320539474487,0.7481474876403809,0.5851128101348877,0.4221660975070269,0.5725397831564688,-0.49678204877777093,0.4971735902388537
1782457862919154882,315,1782457862919154882,steamvr_world,1.3323506116867065,0.7487441897392273,0.5859284400939941,0.42242719426185393,0.573336453383277,-0.4962741635538334,0.49654056365908955
1782457862952493429,316,1782457862952493429,steamvr_world,1.3323506116867065,0.7487441897392273,0.5859284400939941,0.42242719426185393,0.573336453383277,-0.4962741635538334,0.49654056365908955
1782457862985823392,317,1782457862985823392,steamvr_world,1.3323506116867065,0.7487441897392273,0.5859284400939941,0.42242719426185393,0.573336453383277,-0.4962741635538334,0.49654056365908955
1782457863019160985,318,1782457863019160985,steamvr_world,1.3073264360427856,0.7483095526695251,0.5884376764297485,0.42245716219044643,0.5732364497786352,-0.4957612768363763,0.4971425098990703
1782457863052486419,319,1782457863052486419,steamvr_world,1.3073264360427856,0.7483095526695251,0.5884376764297485,0.42245716219044643,0.5732364497786352,-0.4957612768363763,0.4971425098990703
1782457863085824251,320,1782457863085824251,steamvr_world,1.3073264360427856,0.7483095526695251,0.5884376764297485,0.42245716219044643,0.5732364497786352,-0.4957612768363763,0.4971425098990703
